LAMMPS data file via write_data, version 8 Feb 2023, timestep = 2500000

1638 atoms
4 atom types

-0.00699207580237271 26.9349910758039 xlo xhi
-0.008007241480463279 30.84562924147475 ylo yhi
-0.005889048020110366 22.68588904802527 zlo zhi
-1.0005193164039807e-06 -1.000519316403981e-06 -1.000519316403981e-06 xy xz yz

Atom Type Labels

1 Ca
2 H
3 O
4 Si

Masses

1 40.0784
2 1.007947
3 15.99943
4 28.08553

Atoms # charge

3 1 1.421334602970083 3.9526324510949737 2.4324618959796838 6.486878448615294 0 0 0
4 1 1.365642011088804 2.7429858599963954 5.6028881311494 4.383271284273337 0 0 0
1275 2 0.380200858771543 3.525952244821567 5.538631812128844 9.884603577142089 0 0 0
9 4 1.201622573223904 4.0641812246004205 2.1703516836049874 3.3431499541843746 0 0 0
10 4 1.137234846580941 4.012135374182878 4.769560028538792 1.3888461330261659 0 0 0
856 4 1.184079020288672 0.49396309223083545 2.151310042862705 7.383428066409479 1 0 0
12 4 1.180012971277639 2.7118491851505855 5.849114988660388 7.569787410190043 0 0 0
864 3 -0.8748228689841065 0.23518653704886935 5.035252708699148 4.452300066612773 1 0 0
25 3 -0.713894946654004 4.30579668654206 2.6828657492530663 1.8288092368093827 0 0 0
1246 3 -0.9146190247162992 6.564188223109589 5.539801614776891 8.950937074613943 0 0 0
27 3 -0.7936608201830411 3.6384566511859093 0.6410832165829442 3.2386433746797723 0 0 0
28 3 -0.7722236247550074 6.435542019516159 0.6126193918950766 8.071669835917785 0 0 0
29 3 -0.8661767392063403 2.8464595707101816 2.9885928013445913 4.06599931783923 0 0 0
30 3 -0.8693509163235951 5.381093450907769 1.9967250766355167 4.294471545262301 0 0 0
31 3 -0.8888733562671185 1.7993072470859188 1.792467588123493 6.536467124265784 0 0 0
1377 2 0.3275395330239864 11.170053931131504 4.718409693070113 2.931664118187126 0 0 1
33 3 -0.7690626340088238 2.4404810867824733 4.653769009525872 1.8683311650548067 0 0 0
34 3 -0.7138468795558169 1.8812221874088773 5.490326742565436 8.908480890496865 0 0 0
35 3 -0.8605061974476013 3.4449638414782853 4.530933148841533 6.8415956856203515 0 0 0
1376 2 0.3425439326929433 12.57065585096076 3.6584022715138955 3.1074898690257626 0 0 1
1180 3 -0.7834297108052535 1.0097686704220523 4.436302734383336 11.069462335250352 0 0 0
40 1 1.343392541219195 7.488705041295951 2.4322683694018328 5.096997379648286 0 0 0
41 1 1.443506417370928 6.028668656163229 5.439375306428055 6.819559008348281 0 0 0
43 1 1.415127114564446 5.194574859983111 3.4246663729233786 9.788484695454263 0 0 0
46 4 1.017328028664614 7.179250745804463 2.0465683718812056 8.005112908060603 0 0 0
47 4 1.103095444148999 5.853695682770892 5.838527678435629 3.8618334280736977 0 0 0
52 3 -0.959440242247438 6.2484656816932755 3.1372055808659343 7.247078038925516 0 0 0
53 3 -0.744019734177894 5.015779477341624 5.361027911634077 2.557023135103989 0 0 0
54 3 -0.8868930591987391 6.924913655997945 4.930799700429923 4.71115911573803 0 0 0
58 1 1.48343929612833 1.213526762330857 6.268626543990741 0.8923422678128466 0 0 0
69 3 -0.7690568882245563 4.047565859818666 6.754157570496389 7.969666457525241 0 0 0
72 3 -0.9203893456609207 1.792675942299043 6.506572933007987 6.4609077550789324 0 0 0
1244 2 0.3992615805074248 5.07740169315533 0.3123108480196716 10.236275915993202 0 0 0
1274 2 0.3177817323737286 2.7369641427313334 2.624590988196207 8.920946325436473 0 0 0
108 3 -0.9648098848704731 4.725727160585528 6.2045809992851515 4.939022422081089 0 0 0
273 1 1.410738780983496 11.071189533386326 2.334969586298717 7.312111500531761 0 0 0
274 1 1.397625540181067 9.443963223616175 5.5264779538463396 4.892877227247826 0 0 0
276 1 1.515681899898026 10.704066063440724 1.0075409777819968 1.665970327863407 0 0 0
281 4 1.042406716689228 10.72342815227679 2.4083441500803926 4.330030494123248 0 0 0
282 4 1.19945236742714 9.571466868299353 5.8987801621728755 8.568486663640764 0 0 0
100 3 -0.7774022188869669 6.647017647795022 7.256793946022424 3.462167727530247 0 0 0
296 3 -0.7746945541587452 11.148228222277918 2.8244285967356753 2.7841970025001728 0 0 0
297 3 -0.8405304624713715 7.521213115029048 2.4669846654281438 9.574779396142514 0 0 0
298 3 -0.8514511607050488 9.723892987341843 1.1482653098464257 4.012838055508023 0 0 0
1273 3 -0.835305722237092 3.6326458370774715 2.1692745447535846 8.751370513712303 0 0 0
300 3 -0.861858833294185 9.811866414469693 3.4183694427765015 5.314230214587068 0 0 0
301 3 -0.9412287033984769 11.984037260534794 1.933326188598561 5.226666253855754 0 0 0
302 3 -0.8608247796939459 8.59773731504661 1.860786273277848 7.151608812093763 0 0 0
1323 2 0.2643390195723389 7.39348103375764 4.543028156421413 11.056190362263944 0 0 0
304 3 -0.8221872539401734 9.036449060574903 5.499926351409436 10.04163875302722 0 0 0
305 3 -0.8086404833459718 10.74661225187147 4.90179016206419 8.143470554542812 0 0 0
339 3 -0.8397373649731851 10.051859301572378 7.465228738395278 8.808591277687379 0 0 0
